code;pk;name;Activity_Number;Activity_Title;Activity_Description;Activity_Details;$/€ 
CV;8796163276801;Marriott's Canyon Villas;Activity 7;Temporary Tattoos ;Come pick out your temporary tattoo to wear for the week.;;
CV;8796163276801;Marriott's Canyon Villas;Activity 8;Magnets and Margaritas ;Paint your desert souvenir.;Reservations Required;$ 
CV;8796163276801;Marriott's Canyon Villas;Activity 9;Sushi Making 101;Come learn how to make a California Roll. ;Ages 16+, Reservations Required;$
CV;8796163276801;Marriott's Canyon Villas;Activity 10;Wine Down Wednesday ;Relax and color intricate designs while sipping wine.;Ages 21+;
CV;8796163276801;Marriott's Canyon Villas;Activity 11;Wine Social ;Enjoy a glass of wine while socializing with other Owners and guests.;Ages 21+;
CV;8796163276801;Marriott's Canyon Villas;Activity 12;Wine Tasting Trivia ;Test your viticulture knowledge and win some wine!;Ages 21+;$ 
CV;8796163276801;Marriott's Canyon Villas;Activity 13;Wine Bar 101 ;Learn how to use our new wine machine in the lobby. ;Ages 21+, Reservations Required;
CV;8796163276801;Marriott's Canyon Villas;Activity 14;Sangria Station ;Pick your wine, juice and add some sparkle. ;Ages 21+;
CV;8796163276801;Marriott's Canyon Villas;Activity 15;Build-a-Buddy ;Make your own stuffed animal for yourself or a loved one.;All Ages;$ 
CV;8796163276801;Marriott's Canyon Villas;Activity 16;Stencil and Sip ;Etch your own wine glass with a creative design and enjoy a glass of wine. ;Adults 21+, Reservations Required;$ 
CV;8796163276801;Marriott's Canyon Villas;Activity 17;What's the Scoop ;What is better than ice cream in a waffle cone? ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 18;Cool Treats Bar ;"This sundae bar is sure to cool you off; don't miss this delicious treat!";All Ages ;
CV;8796163276801;Marriott's Canyon Villas;Activity 19;No Bake Apple Pies ;This treat will be sure to get you into the fall spirit.;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 20;Survival Bracelets ;Come learn how to make your very own survival bracelet.;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 21;Duct Tape Wallets ;Come make your own personalized duct tape wallet with our awesome duct tape designs. ;Ages 6+;$
CV;8796163276801;Marriott's Canyon Villas;Activity 22;Popcorn Bar ;Come add some sweet toppings to this classic salty snack. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 23;Lemonade Bar;Dress up your drink with some sweet flavors and berries.;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 24;Gonzo Feeding ;Come watch our activities team feed our bearded dragon.;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 25;Cookie Decorating ;Dress up your sugar cookie with fun frosting and toppings. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 26;Candy Bar Bingo ;Test your luck at winning a candy bar.;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 27;Biggest Splash ;Come be the winner at our cannon ball contest. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 28;Inflatable Race ;Race giant inflatables down the length of the pool and back in this relay race. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 29;Water Balloon Toss ;Grab a teammate and see whose balloon will last the longest in this distance toss. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 30;Tie Dye T-Shirts ;Create your very own design on a Canyon Villas t-shirt. ;All Ages;$ 
CV;8796163276801;Marriott's Canyon Villas;Activity 31;iDevice: Tips and Tricks;Get the most out of your phone while on vacation. ;Ages 18+;
CV;8796163276801;Marriott's Canyon Villas;Activity 32;Iron Chef of the Villas ;Pick up your secret ingredient and meet your competition. You'll have two hours to create your dish. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 33;Root Beer Floats ;Classic refreshing treat. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 34;Owners Forum;Our resort Management team will be giving property updates. Complimentary coffee and pastries. ;Adults;
CV;8796163276801;Marriott's Canyon Villas;Activity 35;Postcards Home ;Send a Canyon Villas postcard to your loved ones. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 36;Canyon Creations ;Decorate your own canvas backpack or t-shirt with the scenic desert on it. ;All Ages;$ 
CV;8796163276801;Marriott's Canyon Villas;Activity 37;Coffee Bar Social ;Show off your barista skills and mingle with other Owners and guests.;Ages 16+;
CV;8796163276801;Marriott's Canyon Villas;Activity 38;Happy Trails ;Pick your own mixture of nuts and sweets.;All Ages;$ 
CV;8796163276801;Marriott's Canyon Villas;Activity 39;Tequila/Whiskey Tasting ;You'll be an expert before you leave!;Ages 21+;
CV;8796163276801;Marriott's Canyon Villas;Activity 40;Make Your Own Playdough;Come and make your own playdough with a few simple ingredients. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 41;Classic S'mores ;Roasted marshmallows with chocolate and a graham crackers? Yes, please!;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 42;Chocolate Apple Pops ;Add your own toppings to a chocolate covered apple.;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 43;Air Brush Tattoos ;Pick out your own airbrush design.;All Ages/ Reservations Required ;
CV;8796163276801;Marriott's Canyon Villas;Activity 44;Essential Oil Scrub 101;Learn how to make a sensual oil scrub for home or away. ;Adults;$
CV;8796163276801;Marriott's Canyon Villas;Activity 45;Face Painting ;Choose from many designs.;All Ages/ Reservations Required ;
CV;8796163276801;Marriott's Canyon Villas;Activity 46;Piggy Bank Painting ;Paint and customize your very own piggy bank.;All Ages;$
CV;8796163276801;Marriott's Canyon Villas;Activity 47;Arizona Orientation ;Learn about what Arizona has to offer while enjoying doughnuts and coffee. ;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 48;Kids Night In ;Leave the kids with us until 7 p.m. for a fun evening of pizza, popcorn and movies.;Kids 4+/ 5 spots available;$ 
CV;8796163276801;Marriott's Canyon Villas;Activity 49;Arizona Photobooth;Take a picture with your loved ones with our perfect desert backdrop.;All Ages;
CV;8796163276801;Marriott's Canyon Villas;Activity 50;Bar Stool Bingo;Win draft beers from the bar with this classic game.;Adults 21+;
MA;8796163276801;Marriott's Manor Club;Activity 1;Fords Colony Walk;Join us for a refreshing stroll through the beautiful Ford Colony neighborhood, weather permitting.;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 2;Wood Creature Painting;Kids, come paint and decorate your own wiggly friend. ;Kids;
MA;8796163276801;Marriott's Manor Club;Activity 3;Welcome Social;Learn about our many events and meet your Activities team! Drink and snack provided.;Fri-Sun all ages;
MA;8796163276801;Marriott's Manor Club;Activity 4;Wine & Cheese Social;Come meet other Owners and guests and enjoy a selection from the Williamsburg Winery.;Ages 21+;
MA;8796163276801;Marriott's Manor Club;Activity 5;Bingo ;Enjoy some bingo with your fellow resort guests! Fun for the whole family and win some prizes!;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 6;Build-a-Buddy;Kids, come join us to stuff your own animal and create a new lovable friend. ;Kids, price per animal;$ 
MA;8796163276801;Marriott's Manor Club;Activity 7;Whiskey Tasting ;Join us to taste 3 selections from the local Copper Fox Distillery. ;Adults 21+ per person, pre-registration required;$
MA;8796163276801;Marriott's Manor Club;Activity 8;Traveling Tales with Meriwether Lewis;Join us and hear some historic travel tales of Lewis and Clark.;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 9;Family Photo Op;Join one of our activities attendants to have them take your family photo. Photos can be printed complimentary.;Families;
MA;8796163276801;Marriott's Manor Club;Activity 10;Mead & Music;Come sample mead from the Silver Hand Meadery, listen to the Steve Hall Trio, and enjoy our chocolate fountain.;Ages 21+ for mead tasting, all ages for the chocolate fountain;
MA;8796163276801;Marriott's Manor Club;Activity 11;Williamsburg Orientation;Enjoy an exciting presentation that illuminates the wonderful sights & sounds of the Historic Triangle. ;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 12;Williamsburg Winery Tasting, Tour and Lunch;Guests are driven to the Williamsburg Winery to do a tour, tasting and lunch.;Ages 21+, pre-register in advance;$ 
MA;8796163276801;Marriott's Manor Club;Activity 13;Wine & Design;Let us guide you through painting a beautiful canvas as you sip on some Williamsburg Winery Wine. ;Ages 21+ if drinking, per person, pre-register in advance;$
MA;8796163276801;Marriott's Manor Club;Activity 14;"""Name That Tune"" Featuring Steve Hall";Join us for a fun game of Name That Tune. Prizes for the winner;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 15;Aqua Fitness Class;Kick it into gear with this fun low-impact class.;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 16;Tea and Tales with Martha Washington;Grab a cup of tea and a pastry and meet with Martha and hear about her exciting life.;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 17;John Rolfe, Pocahontas’s Real Husband;Meet the man who saved the English Colony that became the United States.;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 18;Painting Crafts;Paint a canvas or ceramic. ;All Ages;$ 
MA;8796163276801;Marriott's Manor Club;Activity 19;Benjamin Franklin;Enjoy the life and times of one of the original Founding Fathers of the United States. ;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 20;Ice Cream Social;Stop by for a sweet treat.;All Ages;
MA;8796163276801;Marriott's Manor Club;Activity 21;8 p.m. Movie;Join us daily in our Showtime Theatre for our select feature film.;Movie ratings from G to PG-13;
MA;8796163276801;Marriott's Manor Club;Activity 22;Not-So-Newlywed Game;Go head to head with other couples and see which couple knows each other best! ;Couples to compete, spectators welcome;
FW;8796163276801;Marriott's Fairway Villas;Activity 1;Ceramic Painting;Paint your own ceramic piece! ;Activity Center;$ 
FW;8796163276801;Marriott's Fairway Villas;Activity 2;Family Movie Night;Enjoy a movie with your family.;All Ages / Elf / Theater Room;
FW;8796163276801;Marriott's Fairway Villas;Activity 3;Night with Nucky;Go back in time with Levi Fox as he impersonates Nucky Johnson. Enjoy a classic drink of the times while Nucky tells stories of the prohibition and Atlantic City! ;Alcoholic beverages Lobby Lounge / Must be 21+ to consume alcohol ;$ 
FW;8796163276801;Marriott's Fairway Villas;Activity 4;Sunday Football Wing Delivery ;Appetizers and refreshments delivered to your villa as you watch the game! Menu includes wings, Philly cheesesteak rolls, mac & cheese bites, nachos, mozzarella sticks, beer & soda.          ;Dial 4060 for pricing/ordering.;$ 
FW;8796163276801;Marriott's Fairway Villas;Activity 5;Cookies & Cards ;Enjoy freshly baked cookies and card games.;Lobby Lounge;
FW;8796163276801;Marriott's Fairway Villas;Activity 6;Photo Scavenger Hunt ;See how well you know the Resort! ;Meet in Activity Center;
FW;8796163276801;Marriott's Fairway Villas;Activity 7;DIY Candle Making;Make your own seasonal candle!;Activity Center;$  
FW;8796163276801;Marriott's Fairway Villas;Activity 8;Southern Style BBQ;Pulled pork, BBQ chicken, wings, loaded mashed potatoes, hush puppies, salad, biscuits, dessert, wine & beer.;Adults , kids 12 & under / Lobby Lounge;"$
"
FW;8796163276801;Marriott's Fairway Villas;Activity 9;Blind Wine Tasting ;"See if you can figure out which wines are which.

";Ages 21+ / Lobby Lounge;$ 
FW;8796163276801;Marriott's Fairway Villas;Activity 10;Take & Bake Pizza ;Create your pizza, take it back to your villa to bake & enjoy! ;"Per pizza / Activity Center
";"$
"
FW;8796163276801;Marriott's Fairway Villas;Activity 11;Wine & Cheese Social;Come enjoy live entertainment and a selection of wine and cheeses. ;Ages 21+ to consume alcohol/Lobby Lounge;
FW;8796163276801;Marriott's Fairway Villas;Activity 12;Happy Hour;Come enjoy a Happy Hour cocktail and snack. ;Ages 21+ to consume alcohol/Lobby Lounge;
GR;8796163276801;Marriott's Grande Ocean;Activity 1;Taste of Hilton Head;The Activities staff drives the guests to three different restaurants and they have an appetizer paired with a glass of wine/beer.;Ages 21+;
GR;8796163276801;Marriott's Grande Ocean;Activity 2;Grande Ocean Paint Night;Guests are shown how to paint their own masterpiece!;;
GR;8796163276801;Marriott's Grande Ocean;Activity 3;Wine and Cheese Social;Guest can have a small glass of wine and cheese while getting to know the activities staff.;Ages 21+ for wine and cheese for anyone;
GR;8796163276801;Marriott's Grande Ocean;Activity 4;Technology Hour;Guests can come to the activity room and are shown how to connect to our internet and use their devices;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 5;Ceramics Craft Time;Guests pick their piece of pottery and then paint their masterpiece.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 6;Bingo;Guests can play one of the all time favorite games.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 7;Candle Making;Guests pick their favorite color and scent to make their very own candle.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 8;Beach Nature Walk;A guided tour of the beach and ecosystem of Hilton Head Island Beaches.;Anyone, Weather Permitting;
GR;8796163276801;Marriott's Grande Ocean;Activity 9;Ping Pong Tournament;Guests can meet each other and see who is the champion ping pong player.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 10;Tea Time;Guests can come and enjoy of cup of tea and socialize with other guests and the activity staff.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 11;Stargazing with Bill the Sky Guy;Guests are taught how to find stars and galaxies. ;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 12;Ladder Golf;Fun tailgate game for guests.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 13;Bath Bombs;Guests can make their own bath bomb. ;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 14;Ice Cream Social;Guests can enjoy a bowl of ice cream and get to meet other guests and staff members.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 15;Wine Glass Painting Craft;Guests can pick their glass to paint and enjoy their favorite drink later.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 16;S'mores Galore;Guests can enjoy a classic treat.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 17;Parfait Bar;Guests can enjoy a healthy snack while getting to know other guests and staff members.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 18;Dominos;The classic game for all ages.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 19;Glass Etching;A craft for all ages that allows guests to create a unique gift.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 20;Texas Hold'em;Guests can play the classic poker game while meeting other guests.;Ages 21+;
GR;8796163276801;Marriott's Grande Ocean;Activity 21;Kan Jam;Guests can play the new game with Frisbees.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 22;Foosball;Guests can play the classic game while meeting other guests.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 23;Alligator/Turtle Talk;A guided talk for the guests to learn about local animals.;All Ages;
GR;8796163276801;Marriott's Grande Ocean;Activity 24;AquaFit;Guests enjoy a great workout in the pool.;All Ages;
